2.662499999999999867e-01,5.249999999999999806e-02,1.950000000000000067e-01,2.000000000000000096e-04
2.662499999999999867e-01,5.249999999999999806e-02,3.616699999999999915e-01,0.000000000000000000e+00
2.662499999999999867e-01,5.249999999999999806e-02,5.283299999999999663e-01,1.000000000000000048e-04
2.662499999999999867e-01,5.249999999999999806e-02,6.950000000000000622e-01,1.000000000000000048e-04
2.662499999999999867e-01,5.249999999999999806e-02,8.616699999999999360e-01,0.000000000000000000e+00
2.662499999999999867e-01,3.024999999999999911e-01,8.616699999999999360e-01,0.000000000000000000e+00
2.662499999999999867e-01,3.024999999999999911e-01,6.950000000000000622e-01,1.000000000000000048e-04
2.662499999999999867e-01,3.024999999999999911e-01,5.283299999999999663e-01,1.000000000000000048e-04
2.662499999999999867e-01,3.024999999999999911e-01,3.616699999999999915e-01,0.000000000000000000e+00
2.662499999999999867e-01,3.024999999999999911e-01,1.950000000000000067e-01,2.000000000000000096e-04
2.662499999999999867e-01,3.024999999999999911e-01,2.833000000000000101e-02,1.000000000000000048e-04
2.662499999999999867e-01,5.524999999999999911e-01,2.833000000000000101e-02,1.000000000000000048e-04
2.662499999999999867e-01,5.524999999999999911e-01,1.950000000000000067e-01,1.000000000000000048e-04
2.662499999999999867e-01,5.524999999999999911e-01,3.616699999999999915e-01,0.000000000000000000e+00
2.662499999999999867e-01,5.524999999999999911e-01,5.283299999999999663e-01,0.000000000000000000e+00
2.662499999999999867e-01,5.524999999999999911e-01,6.950000000000000622e-01,1.000000000000000048e-04
2.662499999999999867e-01,5.524999999999999911e-01,8.616699999999999360e-01,0.000000000000000000e+00
2.662499999999999867e-01,8.024999999999999911e-01,8.616699999999999360e-01,0.000000000000000000e+00
2.662499999999999867e-01,8.024999999999999911e-01,6.950000000000000622e-01,1.000000000000000048e-04
2.662499999999999867e-01,8.024999999999999911e-01,5.283299999999999663e-01,0.000000000000000000e+00
2.662499999999999867e-01,8.024999999999999911e-01,3.616699999999999915e-01,0.000000000000000000e+00
2.662499999999999867e-01,8.024999999999999911e-01,1.950000000000000067e-01,2.000000000000000096e-04
2.662499999999999867e-01,8.024999999999999911e-01,2.833000000000000101e-02,1.000000000000000048e-04
3.912499999999999867e-01,8.024999999999999911e-01,2.833000000000000101e-02,6.499999999999999702e-03
3.912499999999999867e-01,8.024999999999999911e-01,1.950000000000000067e-01,7.499999999999999722e-03
3.912499999999999867e-01,8.024999999999999911e-01,3.616700000000000470e-01,4.599999999999999922e-03
3.912499999999999867e-01,8.024999999999999911e-01,5.283299999999999663e-01,6.000000000000000125e-03
3.912499999999999867e-01,8.024999999999999911e-01,6.950000000000000622e-01,7.599999999999999985e-03
3.912499999999999867e-01,8.024999999999999911e-01,8.616699999999999360e-01,5.799999999999999600e-03
3.912499999999999867e-01,5.524999999999999911e-01,8.616699999999999360e-01,2.200000000000000133e-03
3.912499999999999867e-01,5.524999999999999911e-01,6.950000000000000622e-01,6.799999999999999621e-03
3.912499999999999867e-01,5.524999999999999911e-01,5.283299999999999663e-01,5.100000000000000366e-03
3.912499999999999867e-01,5.524999999999999911e-01,3.616700000000000470e-01,2.099999999999999870e-03
3.912499999999999867e-01,5.524999999999999911e-01,1.950000000000000067e-01,7.000000000000000146e-03
3.912499999999999867e-01,5.524999999999999911e-01,2.833000000000000101e-02,5.599999999999999943e-03
3.912499999999999867e-01,3.024999999999999911e-01,2.833000000000000101e-02,6.799999999999999621e-03
3.912499999999999867e-01,3.024999999999999911e-01,1.950000000000000067e-01,6.700000000000000226e-03
3.912499999999999867e-01,3.024999999999999911e-01,3.616700000000000470e-01,5.100000000000000366e-03
3.912499999999999867e-01,3.024999999999999911e-01,5.283299999999999663e-01,6.400000000000000307e-03
3.912499999999999867e-01,3.024999999999999911e-01,6.950000000000000622e-01,7.000000000000000146e-03
3.912499999999999867e-01,3.024999999999999911e-01,8.616699999999999360e-01,6.100000000000000387e-03
3.912499999999999867e-01,5.249999999999999806e-02,8.616699999999999360e-01,6.300000000000000044e-03
3.912499999999999867e-01,5.249999999999999806e-02,6.950000000000000622e-01,7.799999999999999642e-03
3.912499999999999867e-01,5.249999999999999806e-02,5.283299999999999663e-01,6.700000000000000226e-03
3.912499999999999867e-01,5.249999999999999806e-02,3.616700000000000470e-01,5.100000000000000366e-03
3.912499999999999867e-01,5.249999999999999806e-02,1.950000000000000067e-01,7.499999999999999722e-03
3.912499999999999867e-01,5.249999999999999806e-02,2.833000000000000101e-02,7.199999999999999803e-03
5.162499999999999867e-01,5.249999999999999806e-02,2.833000000000000101e-02,1.030000000000000013e-02
5.162499999999999867e-01,5.249999999999999806e-02,1.950000000000000067e-01,6.599999999999999964e-03
5.162499999999999867e-01,5.249999999999999806e-02,3.616699999999999915e-01,8.800000000000000530e-03
5.162499999999999867e-01,5.249999999999999806e-02,5.283299999999999663e-01,1.000000000000000021e-02
5.162499999999999867e-01,5.249999999999999806e-02,6.950000000000000622e-01,8.099999999999999561e-03
5.162499999999999867e-01,5.249999999999999806e-02,8.616699999999999360e-01,1.039999999999999952e-02
5.162499999999999867e-01,3.024999999999999911e-01,8.616699999999999360e-01,9.799999999999999684e-03
5.162499999999999867e-01,3.024999999999999911e-01,6.950000000000000622e-01,7.000000000000000146e-03
5.162499999999999867e-01,3.024999999999999911e-01,5.283299999999999663e-01,9.100000000000000450e-03
5.162499999999999867e-01,3.024999999999999911e-01,3.616699999999999915e-01,8.500000000000000611e-03
5.162499999999999867e-01,3.024999999999999911e-01,1.950000000000000067e-01,5.700000000000000205e-03
5.162499999999999867e-01,3.024999999999999911e-01,2.833000000000000101e-02,9.400000000000000369e-03
5.162499999999999867e-01,5.524999999999999911e-01,2.833000000000000101e-02,9.400000000000000369e-03
5.162499999999999867e-01,5.524999999999999911e-01,1.950000000000000067e-01,6.899999999999999883e-03
5.162499999999999867e-01,5.524999999999999911e-01,3.616699999999999915e-01,7.000000000000000146e-03
5.162499999999999867e-01,5.524999999999999911e-01,5.283299999999999663e-01,9.100000000000000450e-03
5.162499999999999867e-01,5.524999999999999911e-01,6.950000000000000622e-01,8.099999999999999561e-03
5.162499999999999867e-01,5.524999999999999911e-01,8.616699999999999360e-01,8.500000000000000611e-03
5.162499999999999867e-01,8.024999999999999911e-01,8.616699999999999360e-01,9.700000000000000289e-03
5.162499999999999867e-01,8.024999999999999911e-01,6.950000000000000622e-01,8.500000000000000611e-03
5.162499999999999867e-01,8.024999999999999911e-01,5.283299999999999663e-01,1.000000000000000021e-02
5.162499999999999867e-01,8.024999999999999911e-01,3.616699999999999915e-01,8.099999999999999561e-03
5.162499999999999867e-01,8.024999999999999911e-01,1.950000000000000067e-01,7.199999999999999803e-03
5.162499999999999867e-01,8.024999999999999911e-01,2.833000000000000101e-02,1.030000000000000013e-02
6.412499999999999867e-01,8.024999999999999911e-01,2.833000000000000101e-02,2.299999999999999961e-03
6.412499999999999867e-01,8.024999999999999911e-01,1.950000000000000067e-01,2.200000000000000133e-03
6.412499999999999867e-01,8.024999999999999911e-01,3.616699999999999915e-01,2.299999999999999961e-03
6.412499999999999867e-01,8.024999999999999911e-01,5.283299999999999663e-01,2.399999999999999790e-03
6.412499999999999867e-01,8.024999999999999911e-01,6.950000000000000622e-01,2.799999999999999972e-03
6.412499999999999867e-01,8.024999999999999911e-01,8.616699999999999360e-01,2.700000000000000143e-03
6.412499999999999867e-01,5.524999999999999911e-01,8.616699999999999360e-01,4.400000000000000265e-03
6.412499999999999867e-01,5.524999999999999911e-01,6.950000000000000622e-01,2.700000000000000143e-03
6.412499999999999867e-01,5.524999999999999911e-01,5.283299999999999663e-01,2.200000000000000133e-03
6.412499999999999867e-01,5.524999999999999911e-01,3.616699999999999915e-01,4.100000000000000346e-03
6.412499999999999867e-01,5.524999999999999911e-01,1.950000000000000067e-01,2.200000000000000133e-03
6.412499999999999867e-01,5.524999999999999911e-01,2.833000000000000101e-02,2.099999999999999870e-03
6.412499999999999867e-01,3.024999999999999911e-01,2.833000000000000101e-02,2.200000000000000133e-03
6.412499999999999867e-01,3.024999999999999911e-01,1.950000000000000067e-01,1.899999999999999996e-03
6.412499999999999867e-01,3.024999999999999911e-01,3.616699999999999915e-01,2.299999999999999961e-03
6.412499999999999867e-01,3.024999999999999911e-01,5.283299999999999663e-01,2.399999999999999790e-03
6.412499999999999867e-01,3.024999999999999911e-01,6.950000000000000622e-01,2.399999999999999790e-03
6.412499999999999867e-01,3.024999999999999911e-01,8.616699999999999360e-01,2.599999999999999881e-03
6.412499999999999867e-01,5.249999999999999806e-02,8.616699999999999360e-01,2.700000000000000143e-03
6.412499999999999867e-01,5.249999999999999806e-02,6.950000000000000622e-01,2.700000000000000143e-03
6.412499999999999867e-01,5.249999999999999806e-02,5.283299999999999663e-01,2.599999999999999881e-03
6.412499999999999867e-01,5.249999999999999806e-02,3.616699999999999915e-01,2.399999999999999790e-03
6.412499999999999867e-01,5.249999999999999806e-02,1.950000000000000067e-01,2.099999999999999870e-03
6.412499999999999867e-01,5.249999999999999806e-02,2.833000000000000101e-02,2.399999999999999790e-03
7.662499999999999867e-01,5.249999999999999806e-02,2.833000000000000101e-02,0.000000000000000000e+00
7.662499999999999867e-01,5.249999999999999806e-02,1.950000000000000067e-01,1.000000000000000048e-04
7.662499999999999867e-01,5.249999999999999806e-02,3.616699999999999915e-01,0.000000000000000000e+00
7.662499999999999867e-01,5.249999999999999806e-02,5.283299999999999663e-01,0.000000000000000000e+00
7.662499999999999867e-01,5.249999999999999806e-02,6.950000000000000622e-01,0.000000000000000000e+00
7.662499999999999867e-01,5.249999999999999806e-02,8.616699999999999360e-01,0.000000000000000000e+00
7.662499999999999867e-01,3.024999999999999911e-01,8.616699999999999360e-01,0.000000000000000000e+00
7.662499999999999867e-01,3.024999999999999911e-01,6.950000000000000622e-01,0.000000000000000000e+00
7.662499999999999867e-01,3.024999999999999911e-01,5.283299999999999663e-01,0.000000000000000000e+00
7.662499999999999867e-01,3.024999999999999911e-01,3.616699999999999915e-01,0.000000000000000000e+00
7.662499999999999867e-01,3.024999999999999911e-01,1.950000000000000067e-01,0.000000000000000000e+00
7.662499999999999867e-01,3.024999999999999911e-01,2.833000000000000101e-02,0.000000000000000000e+00
7.662499999999999867e-01,5.524999999999999911e-01,2.833000000000000101e-02,0.000000000000000000e+00
7.662499999999999867e-01,5.524999999999999911e-01,1.950000000000000067e-01,0.000000000000000000e+00
7.662499999999999867e-01,5.524999999999999911e-01,3.616699999999999915e-01,0.000000000000000000e+00
7.662499999999999867e-01,5.524999999999999911e-01,5.283299999999999663e-01,0.000000000000000000e+00
7.662499999999999867e-01,5.524999999999999911e-01,6.950000000000000622e-01,0.000000000000000000e+00
7.662499999999999867e-01,5.524999999999999911e-01,8.616699999999999360e-01,0.000000000000000000e+00
7.662499999999999867e-01,8.024999999999999911e-01,8.616699999999999360e-01,0.000000000000000000e+00
7.662499999999999867e-01,8.024999999999999911e-01,6.950000000000000622e-01,0.000000000000000000e+00
7.662499999999999867e-01,8.024999999999999911e-01,5.283299999999999663e-01,0.000000000000000000e+00
7.662499999999999867e-01,8.024999999999999911e-01,3.616699999999999915e-01,0.000000000000000000e+00
7.662499999999999867e-01,8.024999999999999911e-01,1.950000000000000067e-01,0.000000000000000000e+00
7.662499999999999867e-01,8.024999999999999911e-01,2.833000000000000101e-02,0.000000000000000000e+00
8.912499999999999867e-01,8.024999999999999911e-01,2.833000000000000101e-02,8.899999999999999925e-03
8.912499999999999867e-01,8.024999999999999911e-01,1.950000000000000067e-01,1.089999999999999997e-02
8.912499999999999867e-01,8.024999999999999911e-01,3.616699999999999915e-01,5.400000000000000286e-03
8.912499999999999867e-01,8.024999999999999911e-01,5.283299999999999663e-01,7.499999999999999722e-03
8.912499999999999867e-01,8.024999999999999911e-01,6.950000000000000622e-01,1.000000000000000021e-02
8.912499999999999867e-01,8.024999999999999911e-01,8.616699999999999360e-01,7.199999999999999803e-03
8.912499999999999867e-01,5.524999999999999911e-01,8.616699999999999360e-01,2.599999999999999881e-03
8.912499999999999867e-01,5.524999999999999911e-01,6.950000000000000622e-01,8.699999999999999400e-03
8.912499999999999867e-01,5.524999999999999911e-01,5.283299999999999663e-01,6.199999999999999782e-03
8.912499999999999867e-01,5.524999999999999911e-01,3.616699999999999915e-01,2.599999999999999881e-03
8.912499999999999867e-01,5.524999999999999911e-01,1.950000000000000067e-01,9.799999999999999684e-03
8.912499999999999867e-01,5.524999999999999911e-01,2.833000000000000101e-02,7.400000000000000328e-03
8.912499999999999867e-01,3.024999999999999911e-01,2.833000000000000101e-02,9.499999999999999764e-03
8.912499999999999867e-01,3.024999999999999911e-01,1.950000000000000067e-01,9.299999999999999239e-03
8.912499999999999867e-01,3.024999999999999911e-01,3.616699999999999915e-01,6.100000000000000387e-03
8.912499999999999867e-01,3.024999999999999911e-01,5.283299999999999663e-01,8.200000000000000691e-03
8.912499999999999867e-01,3.024999999999999911e-01,6.950000000000000622e-01,8.899999999999999925e-03
8.912499999999999867e-01,3.024999999999999911e-01,8.616699999999999360e-01,7.700000000000000247e-03
8.912499999999999867e-01,5.249999999999999806e-02,8.616699999999999360e-01,8.000000000000000167e-03
8.912499999999999867e-01,5.249999999999999806e-02,6.950000000000000622e-01,1.009999999999999960e-02
8.912499999999999867e-01,5.249999999999999806e-02,5.283299999999999663e-01,8.500000000000000611e-03
8.912499999999999867e-01,5.249999999999999806e-02,3.616699999999999915e-01,6.000000000000000125e-03
8.912499999999999867e-01,5.249999999999999806e-02,1.950000000000000067e-01,1.069999999999999944e-02
8.912499999999999867e-01,5.249999999999999806e-02,2.833000000000000101e-02,1.009999999999999960e-02
